User, Action, Channel Name, UNIX Time, ISO8601 Local Time
donwersa#8598,leave,Gamer 3,1643935223.9717295,2022-02-04T00:40:23.971775
donwersa#8598,join,Gamer 3,1643935224.7721355,2022-02-04T00:40:24.772177
DiceMaker#0286,join,Gamer 3,1643935776.980795,2022-02-04T00:49:36.980837
Luke L#0751,join,Gamer 3,1643936361.1471763,2022-02-04T00:59:21.147217
DiceMaker#0286,leave,Gamer 3,1643937067.9421773,2022-02-04T01:11:07.942223
DiceMaker#0286,join,Asleep,1643937067.94233,2022-02-04T01:11:07.942350
DiceMaker#0286,leave,Asleep,1643937072.89273,2022-02-04T01:11:12.892767
DiceMaker#0286,join,Gamer 3,1643937072.892849,2022-02-04T01:11:12.892864
donwersa#8598,leave,Gamer 3,1643937345.6946378,2022-02-04T01:15:45.694666
donwersa#8598,join,Gamer 3,1643937346.9569914,2022-02-04T01:15:46.957037
Liam Straub#3257,leave,Gamer 3,1643937583.4231322,2022-02-04T01:19:43.423174
Liam Straub#3257,join,Gamer 3,1643937588.1461322,2022-02-04T01:19:48.146181
JOSH CARLSON#6495,join,Gamer 3,1643937974.050165,2022-02-04T01:26:14.050212
Luke L#0751,leave,Gamer 3,1643938001.9971728,2022-02-04T01:26:41.997218
Luke L#0751,join,Asleep,1643938001.997323,2022-02-04T01:26:41.997343
Luke L#0751,leave,Asleep,1643938303.2386928,2022-02-04T01:31:43.238735
Luke L#0751,join,Gamer 3,1643938303.2388258,2022-02-04T01:31:43.238844
DiceMaker#0286,leave,Gamer 3,1643938413.3215067,2022-02-04T01:33:33.321553
JOSH CARLSON#6495,leave,Gamer 3,1643938533.695368,2022-02-04T01:35:33.695412
Iron Horse#7419,join,General,1643938671.5301335,2022-02-04T01:37:51.530188
Peter#9962,join,General,1643938692.7719882,2022-02-04T01:38:12.772055
ClockworkGold#8535,join,General,1643939449.4547765,2022-02-04T01:50:49.454804
Iron Horse#7419,leave,General,1643939543.2329984,2022-02-04T01:52:23.233046
Iron Horse#7419,join,General,1643939543.9013193,2022-02-04T01:52:23.901349
Luke L#0751,leave,Gamer 3,1643939786.811038,2022-02-04T01:56:26.811076
donwersa#8598,leave,Gamer 3,1643940282.3236017,2022-02-04T02:04:42.323639
JOSH CARLSON#6495,join,General,1643940575.369581,2022-02-04T02:09:35.369610
Daniel the maniel#7678,join,General,1643941466.556871,2022-02-04T02:24:26.556916
Peter#9962,leave,General,1643942176.9719477,2022-02-04T02:36:16.971976
DrDooglestein#0148,join,General,1643942424.1767907,2022-02-04T02:40:24.176837
DiceMaker#0286,join,General,1643943362.0342133,2022-02-04T02:56:02.034258
DiceMaker#0286,leave,General,1643943672.033654,2022-02-04T03:01:12.033699
DiceMaker#0286,join,General,1643943739.08776,2022-02-04T03:02:19.087802
ClockworkGold#8535,leave,General,1643943755.8628013,2022-02-04T03:02:35.862846
tomlins212#4429,join,Gamer 3,1643944385.5206692,2022-02-04T03:13:05.520715
Annabelle B#6621,join,General,1643946030.027571,2022-02-04T03:40:30.027614
Peter#9962,join,General,1643946115.4013116,2022-02-04T03:41:55.401340
Liam Straub#3257,leave,Gamer 3,1643947984.643134,2022-02-04T04:13:04.643173
Liam Straub#3257,join,Study Bar 4,1643948002.9353282,2022-02-04T04:13:22.935394
Liam Straub#3257,leave,Study Bar 4,1643948009.3337948,2022-02-04T04:13:29.333823
Liam Straub#3257,join,Gamer 3,1643948009.3338866,2022-02-04T04:13:29.333897
W_Name#2703,join,General,1643948308.4132724,2022-02-04T04:18:28.413319
W_Name#2703,leave,General,1643948312.166991,2022-02-04T04:18:32.167035
DiceMaker#0286,leave,General,1643948634.0896652,2022-02-04T04:23:54.089711
Iron Horse#7419,leave,General,1643949615.2153406,2022-02-04T04:40:15.215393
Annabelle B#6621,leave,General,1643949930.5009525,2022-02-04T04:45:30.500995
Daniel the maniel#7678,leave,General,1643950385.0598173,2022-02-04T04:53:05.059861
DrDooglestein#0148,leave,General,1643950842.7433634,2022-02-04T05:00:42.743392
JOSH CARLSON#6495,leave,General,1643950855.7786443,2022-02-04T05:00:55.778680
Peter#9962,leave,General,1643950862.5435653,2022-02-04T05:01:02.543600
Liam Straub#3257,leave,Gamer 3,1643951706.7025561,2022-02-04T05:15:06.702597
Liam Straub#3257,join,Gamer 3,1643951711.0309687,2022-02-04T05:15:11.030997
tomlins212#4429,leave,Gamer 3,1643951711.7012415,2022-02-04T05:15:11.701301
tomlins212#4429,join,Gamer 3,1643951714.9229872,2022-02-04T05:15:14.923034
tomlins212#4429,leave,Gamer 3,1643952114.6244516,2022-02-04T05:21:54.624479
Liam Straub#3257,leave,Gamer 3,1643952114.9477842,2022-02-04T05:21:54.947831
jazzy#0143,leave,Gamer 3,1643952116.4827158,2022-02-04T05:21:56.482756
Tangent#0184,leave,Gamer 3,1643952126.894411,2022-02-04T05:22:06.894451
Tangent#0184,join,General,1643952126.8945472,2022-02-04T05:22:06.894567
Tangent#0184,leave,General,1643952128.9710622,2022-02-04T05:22:08.971109
donwersa#8598,join,Codimg Zoney,1643993458.243075,2022-02-04T16:50:58.243112
donwersa#8598,leave,Codimg Zoney,1643993460.0404131,2022-02-04T16:51:00.040463
donwersa#8598,join,Gamer 3,1643993460.0405676,2022-02-04T16:51:00.040588
Liam Straub#3257,join,Gamer 3,1643993465.8316386,2022-02-04T16:51:05.831685
tomlins212#4429,join,Gamer 3,1643993767.206903,2022-02-04T16:56:07.206945
donwersa#8598,leave,Gamer 3,1643995352.0664794,2022-02-04T17:22:32.066527
tomlins212#4429,leave,Gamer 3,1643995359.131239,2022-02-04T17:22:39.131283
Liam Straub#3257,leave,Gamer 3,1643995966.0314796,2022-02-04T17:32:46.031521
Tangent#0184,join,General,1644011408.7412152,2022-02-04T21:50:08.741253
Liam Straub#3257,join,General,1644011491.3330324,2022-02-04T21:51:31.333074
0wen#3644,join,General,1644012684.7122705,2022-02-04T22:11:24.712317
0wen#3644,leave,General,1644012709.2863197,2022-02-04T22:11:49.286366
jazzy#0143,join,General,1644015286.4106343,2022-02-04T22:54:46.410681
jazzy#0143,leave,General,1644016199.2116296,2022-02-04T23:09:59.211676
jazzy#0143,join,General,1644016211.9586296,2022-02-04T23:10:11.958680
DiceMaker#0286,join,General,1644016929.209349,2022-02-04T23:22:09.209395
donwersa#8598,join,General,1644018639.619782,2022-02-04T23:50:39.619809
jazzy#0143,leave,General,1644018641.6017668,2022-02-04T23:50:41.601798
jazzy#0143,join,General,1644018648.2831771,2022-02-04T23:50:48.283213
Tangent#0184,leave,General,1644019162.8742204,2022-02-04T23:59:22.874266
JOSH CARLSON#6495,join,Gamer 3,1644020769.9491458,2022-02-05T00:26:09.949201
DiceMaker#0286,leave,General,1644020774.6756518,2022-02-05T00:26:14.675690
DiceMaker#0286,join,Gamer 3,1644020774.675775,2022-02-05T00:26:14.675788
donwersa#8598,leave,General,1644020849.4359949,2022-02-05T00:27:29.436043
donwersa#8598,join,Asleep,1644020849.436158,2022-02-05T00:27:29.436180
donwersa#8598,leave,Asleep,1644020910.8551962,2022-02-05T00:28:30.855242
donwersa#8598,join,General,1644020910.8553472,2022-02-05T00:28:30.855368
tomlins212#4429,join,General,1644021498.0388088,2022-02-05T00:38:18.038850
Luke L#0751,join,General,1644021909.6941783,2022-02-05T00:45:09.694226
tomlins212#4429,leave,General,1644023113.5422115,2022-02-05T01:05:13.542253
jazzy#0143,leave,General,1644023495.5934875,2022-02-05T01:11:35.593546
jazzy#0143,join,General,1644023628.8788292,2022-02-05T01:13:48.878874
tomlins212#4429,join,General,1644023733.2666488,2022-02-05T01:15:33.266689
jazzy#0143,leave,General,1644023997.1107154,2022-02-05T01:19:57.110756
jazzy#0143,join,General,1644024005.237495,2022-02-05T01:20:05.237537
Luke L#0751,leave,General,1644024777.6129916,2022-02-05T01:32:57.613037
Ashton#1267,join,Gamer 3,1644024936.7384841,2022-02-05T01:35:36.738529
Ashton#1267,leave,Gamer 3,1644025064.5581613,2022-02-05T01:37:44.558205
Ashton#1267,join,Gamer 3,1644025570.7463431,2022-02-05T01:46:10.746389
W_Name#2703,join,Gamer 3,1644026252.7336216,2022-02-05T01:57:32.733663
Iron Horse#7419,join,Codimg Zoney,1644026793.472458,2022-02-05T02:06:33.472502
nacnud4444#1062,join,Codimg Zoney,1644026846.412691,2022-02-05T02:07:26.412730
Daniel the maniel#7678,join,Codimg Zoney,1644027382.6020477,2022-02-05T02:16:22.602094
tomlins212#4429,leave,General,1644027487.7947402,2022-02-05T02:18:07.794768
donwersa#8598,leave,General,1644027507.4062476,2022-02-05T02:18:27.406293
jazzy#0143,leave,General,1644027515.0121708,2022-02-05T02:18:35.012216
Liam Straub#3257,leave,General,1644027868.8666892,2022-02-05T02:24:28.866731
DiceMaker#0286,leave,Gamer 3,1644028143.7401414,2022-02-05T02:29:03.740182
DiceMaker#0286,join,Gamer 3,1644028146.89933,2022-02-05T02:29:06.899369
angela-v3#5184,join,General,1644028649.5986495,2022-02-05T02:37:29.598692
Daniel the maniel#7678,leave,Codimg Zoney,1644028842.6045914,2022-02-05T02:40:42.604619
Peter#9962,join,Codimg Zoney,1644028867.7075648,2022-02-05T02:41:07.707612
Daniel the maniel#7678,join,Codimg Zoney,1644028872.6805084,2022-02-05T02:41:12.680553
angela-v3#5184,leave,General,1644028876.808675,2022-02-05T02:41:16.808721
angela-v3#5184,join,Codimg Zoney,1644028876.808825,2022-02-05T02:41:16.808845
tomlins212#4429,join,General,1644028901.0042887,2022-02-05T02:41:41.004332
Liam Straub#3257,join,General,1644030050.717047,2022-02-05T03:00:50.717087
Lightning#7823,join,Gamer 3,1644030096.5549376,2022-02-05T03:01:36.554983
Daniel the maniel#7678,leave,Codimg Zoney,1644030476.4587834,2022-02-05T03:07:56.458830
jazzy#0143,join,General,1644030755.8313518,2022-02-05T03:12:35.831396
W_Name#2703,leave,Gamer 3,1644030870.0319786,2022-02-05T03:14:30.032044
W_Name#2703,join,Asleep,1644030870.0321672,2022-02-05T03:14:30.032189
W_Name#2703,leave,Asleep,1644030884.8947065,2022-02-05T03:14:44.894756
W_Name#2703,join,Gamer 3,1644030884.894868,2022-02-05T03:14:44.894889
Ashton#1267,leave,Gamer 3,1644031156.8047931,2022-02-05T03:19:16.804840
Ashton#1267,join,Asleep,1644031156.8049452,2022-02-05T03:19:16.804966
Ashton#1267,leave,Asleep,1644031159.4957244,2022-02-05T03:19:19.495759
Ashton#1267,join,Gamer 3,1644031159.4958436,2022-02-05T03:19:19.495857
ClockworkGold#8535,join,Codimg Zoney,1644031176.4315395,2022-02-05T03:19:36.431580
JOSH CARLSON#6495,leave,Gamer 3,1644031611.127278,2022-02-05T03:26:51.127321
JOSH CARLSON#6495,join,Codimg Zoney,1644031611.1274254,2022-02-05T03:26:51.127448
Ashton#1267,leave,Gamer 3,1644031632.538332,2022-02-05T03:27:12.538377
Lightning#7823,leave,Gamer 3,1644031634.8262796,2022-02-05T03:27:14.826325
DiceMaker#0286,leave,Gamer 3,1644031637.1979394,2022-02-05T03:27:17.197985
W_Name#2703,leave,Gamer 3,1644031641.4504051,2022-02-05T03:27:21.450433
yawaworht#0612,join,Codimg Zoney,1644031873.3428152,2022-02-05T03:31:13.342844
Peter#9962,leave,Codimg Zoney,1644032379.233912,2022-02-05T03:39:39.233941
jazzy#0143,leave,General,1644032393.4926302,2022-02-05T03:39:53.492675
jazzy#0143,join,General,1644032396.6047828,2022-02-05T03:39:56.604828
Iron Horse#7419,leave,Codimg Zoney,1644032921.395601,2022-02-05T03:48:41.395641
jazzy#0143,leave,General,1644034230.5390182,2022-02-05T04:10:30.539063
angela-v3#5184,leave,Codimg Zoney,1644034537.563756,2022-02-05T04:15:37.563796
DiceMaker#0286,join,Codimg Zoney,1644035256.5814788,2022-02-05T04:27:36.581520
W_Name#2703,join,Codimg Zoney,1644035267.4911773,2022-02-05T04:27:47.491224
ClockworkGold#8535,leave,Codimg Zoney,1644036374.2556877,2022-02-05T04:46:14.255729
nacnud4444#1062,leave,Codimg Zoney,1644037863.3896263,2022-02-05T05:11:03.389677
yawaworht#0612,leave,Codimg Zoney,1644037881.284193,2022-02-05T05:11:21.284236
W_Name#2703,leave,Codimg Zoney,1644038881.6077335,2022-02-05T05:28:01.607792
W_Name#2703,join,Codimg Zoney,1644038884.1049254,2022-02-05T05:28:04.104960
DiceMaker#0286,leave,Codimg Zoney,1644038910.4197726,2022-02-05T05:28:30.419821
W_Name#2703,leave,Codimg Zoney,1644039752.9676266,2022-02-05T05:42:32.967675
JOSH CARLSON#6495,leave,Codimg Zoney,1644040090.232758,2022-02-05T05:48:10.232796
Liam Straub#3257,leave,General,1644044214.0500555,2022-02-05T06:56:54.050101
tomlins212#4429,leave,General,1644044266.5042245,2022-02-05T06:57:46.504263
donwersa#8598,join,Gamer 3,1644089368.7599068,2022-02-05T19:29:28.759976
Daniel the maniel#7678,join,Gamer 3,1644089763.5307815,2022-02-05T19:36:03.530827
Liam Straub#3257,join,Gamer 3,1644090696.3457582,2022-02-05T19:51:36.345803
Daniel the maniel#7678,leave,Gamer 3,1644091310.9947588,2022-02-05T20:01:50.994805
Daniel the maniel#7678,join,Gamer 3,1644092998.936197,2022-02-05T20:29:58.936247
Tangent#0184,join,Gamer 3,1644093952.355019,2022-02-05T20:45:52.355060
tomlins212#4429,join,Gamer 3,1644094976.4904344,2022-02-05T21:02:56.490481
Good Nut#6488,join,Gamer 3,1644096508.4820547,2022-02-05T21:28:28.482100
Daniel the maniel#7678,leave,Gamer 3,1644098312.761738,2022-02-05T21:58:32.761784
donwersa#8598,leave,Gamer 3,1644099973.5581803,2022-02-05T22:26:13.558227
donwersa#8598,join,Gamer 3,1644099977.2798803,2022-02-05T22:26:17.279908
Daniel the maniel#7678,join,Gamer 3,1644100753.2843509,2022-02-05T22:39:13.284395
Daniel the maniel#7678,leave,Gamer 3,1644100803.5345001,2022-02-05T22:40:03.534545
tomlins212#4429,leave,Gamer 3,1644102662.793255,2022-02-05T23:11:02.793294
tomlins212#4429,join,Gamer 3,1644103558.5389779,2022-02-05T23:25:58.539023
peterbraun#9809,join,Gamer 3,1644103830.765502,2022-02-05T23:30:30.765542
Good Nut#6488,leave,Gamer 3,1644106874.9288747,2022-02-06T00:21:14.928915
peterbraun#9809,leave,Gamer 3,1644107687.0634692,2022-02-06T00:34:47.063515
tomlins212#4429,leave,Gamer 3,1644108191.9751875,2022-02-06T00:43:11.975232
Liam Straub#3257,leave,Gamer 3,1644108870.597642,2022-02-06T00:54:30.597681
Liam Straub#3257,join,Asleep,1644108870.597771,2022-02-06T00:54:30.597786
adamfowler64#0608,join,General,1644109067.9453862,2022-02-06T00:57:47.945432
adamfowler64#0608,leave,General,1644109071.2624285,2022-02-06T00:57:51.262495
Good Nut#6488,join,Gamer 3,1644110541.6914632,2022-02-06T01:22:21.691508
donwersa#8598,leave,Gamer 3,1644110546.7761056,2022-02-06T01:22:26.776152
Tangent#0184,leave,Gamer 3,1644110731.7589982,2022-02-06T01:25:31.759044
Tangent#0184,join,Asleep,1644110731.7591493,2022-02-06T01:25:31.759171
ClockworkGold#8535,join,Gamer 3,1644111355.335243,2022-02-06T01:35:55.335287
ClockworkGold#8535,leave,Gamer 3,1644111403.554928,2022-02-06T01:36:43.554974
Tangent#0184,leave,Asleep,1644111940.6276996,2022-02-06T01:45:40.627747
Tangent#0184,join,Gamer 3,1644111940.6278524,2022-02-06T01:45:40.627873
tomlins212#4429,join,Gamer 3,1644112643.131765,2022-02-06T01:57:23.131802
DiceMaker#0286,join,Gamer 3,1644112812.2274895,2022-02-06T02:00:12.227534
Liam Straub#3257,leave,Asleep,1644112927.5518851,2022-02-06T02:02:07.551930
Liam Straub#3257,join,Gamer 3,1644112927.5520344,2022-02-06T02:02:07.552057
ClockworkGold#8535,join,Gamer 3,1644113017.2224684,2022-02-06T02:03:37.222513
ClockworkGold#8535,leave,Gamer 3,1644115407.9992476,2022-02-06T02:43:27.999282
Daniel the maniel#7678,join,Gamer 3,1644121071.0779922,2022-02-06T04:17:51.078038
DiceMaker#0286,leave,Gamer 3,1644121084.4167058,2022-02-06T04:18:04.416749
DiceMaker#0286,join,Gamer 3,1644121085.55703,2022-02-06T04:18:05.557056
tomlins212#4429,leave,Gamer 3,1644123169.6187782,2022-02-06T04:52:49.618833
Daniel the maniel#7678,leave,Gamer 3,1644123183.1919007,2022-02-06T04:53:03.191944
Tangent#0184,leave,Gamer 3,1644123427.744664,2022-02-06T04:57:07.744709
DiceMaker#0286,leave,Gamer 3,1644123439.7275913,2022-02-06T04:57:19.727630
Good Nut#6488,leave,Gamer 3,1644123450.621858,2022-02-06T04:57:30.621902
tomlins212#4429,join,Gamer 3,1644123921.9927256,2022-02-06T05:05:21.992770
tomlins212#4429,leave,Gamer 3,1644123924.7392414,2022-02-06T05:05:24.739287
Liam Straub#3257,leave,Gamer 3,1644145407.3847933,2022-02-06T11:03:27.384842
Liam Straub#3257,join,Asleep,1644145407.384946,2022-02-06T11:03:27.384964
Liam Straub#3257,leave,Asleep,1644164008.1216557,2022-02-06T16:13:28.121701
Good Nut#6488,join,General,1644181642.1464884,2022-02-06T21:07:22.146534
lolbert1997#0426,join,General,1644181854.604331,2022-02-06T21:10:54.604377
lolbert1997#0426,leave,General,1644181871.2721202,2022-02-06T21:11:11.272157
Daniel the maniel#7678,join,General,1644188062.4392123,2022-02-06T22:54:22.439257
Daniel the maniel#7678,leave,General,1644188427.7540631,2022-02-06T23:00:27.754115
Good Nut#6488,leave,General,1644190017.1995907,2022-02-06T23:26:57.199636
donwersa#8598,join,Gamer 3,1644191507.647949,2022-02-06T23:51:47.647988
Luke L#0751,join,Gamer 3,1644193577.3740852,2022-02-07T00:26:17.374121
Luke L#0751,leave,Gamer 3,1644194050.519287,2022-02-07T00:34:10.519327
Good Nut#6488,join,General,1644194054.8173876,2022-02-07T00:34:14.817433
Good Nut#6488,leave,General,1644194055.8601801,2022-02-07T00:34:15.860226
jazzy#0143,join,Gamer 3,1644194805.1763735,2022-02-07T00:46:45.176414
Good Nut#6488,join,Gamer 3,1644194992.1313121,2022-02-07T00:49:52.131352
Liam Straub#3257,join,Gamer 3,1644195209.206448,2022-02-07T00:53:29.206475
Abby/Mrs. Nut#4051,join,Gamer 3,1644195744.3795507,2022-02-07T01:02:24.379604
tomlins212#4429,join,Gamer 3,1644195750.9931061,2022-02-07T01:02:30.993151
Abby/Mrs. Nut#4051,leave,Gamer 3,1644196752.0119486,2022-02-07T01:19:12.011990
Abby/Mrs. Nut#4051,join,Gamer 3,1644196793.9589415,2022-02-07T01:19:53.958986
Tangent#0184,join,Gamer 3,1644197393.9388037,2022-02-07T01:29:53.938845
DiceMaker#0286,join,Gamer 3,1644197574.5390432,2022-02-07T01:32:54.539090
Luke L#0751,join,Gamer 3,1644200250.4476032,2022-02-07T02:17:30.447648
DiceMaker#0286,leave,Gamer 3,1644200258.2574062,2022-02-07T02:17:38.257452
DiceMaker#0286,join,Gamer 3,1644201701.0054283,2022-02-07T02:41:41.005474
DiceMaker#0286,leave,Gamer 3,1644202039.7193642,2022-02-07T02:47:19.719413
Luke L#0751,leave,Gamer 3,1644203426.3366146,2022-02-07T03:10:26.336661
Abby/Mrs. Nut#4051,leave,Gamer 3,1644203831.403352,2022-02-07T03:17:11.403397
donwersa#8598,leave,Gamer 3,1644203920.360508,2022-02-07T03:18:40.360550
Good Nut#6488,leave,Gamer 3,1644203940.4245696,2022-02-07T03:19:00.424615
Daniel the maniel#7678,join,Gamer 3,1644203952.9892366,2022-02-07T03:19:12.989284
Daniel the maniel#7678,leave,Gamer 3,1644205215.1549735,2022-02-07T03:40:15.155020
tomlins212#4429,leave,Gamer 3,1644206414.7269735,2022-02-07T04:00:14.727013
Liam Straub#3257,leave,Gamer 3,1644206415.553149,2022-02-07T04:00:15.553182
Tangent#0184,leave,Gamer 3,1644206425.6940434,2022-02-07T04:00:25.694088
jazzy#0143,leave,Gamer 3,1644206459.714165,2022-02-07T04:00:59.714202
donwersa#8598,join,Gamer 3,1644254137.6991985,2022-02-07T17:15:37.699245
donwersa#8598,leave,Gamer 3,1644257948.3198464,2022-02-07T18:19:08.319900
MaxDeVos#0202,join,Codimg Zoney,1644264207.1252909,2022-02-07T20:03:27.125319
MaxDeVos#0202,leave,Codimg Zoney,1644264207.7804737,2022-02-07T20:03:27.780519
MaxDeVos#0202,join,Gamer 3,1644264207.780623,2022-02-07T20:03:27.780643
MaxDeVos#0202,leave,Gamer 3,1644265181.1672225,2022-02-07T20:19:41.167270
donwersa#8598,join,Gamer 3,1644272468.788787,2022-02-07T22:21:08.788828
Tangent#0184,join,Gamer 3,1644272619.8906548,2022-02-07T22:23:39.890699
Good Nut#6488,join,Gamer 3,1644273291.4824305,2022-02-07T22:34:51.482476
DiceMaker#0286,join,Gamer 3,1644273895.4876957,2022-02-07T22:44:55.487731
donwersa#8598,leave,Gamer 3,1644276382.2237232,2022-02-07T23:26:22.223759
Tangent#0184,leave,Gamer 3,1644277977.0844264,2022-02-07T23:52:57.084473
DiceMaker#0286,leave,Gamer 3,1644277994.8086915,2022-02-07T23:53:14.808730
